0.32, 0.065289, 0.03772, 1.42214, 0.008141, -0.009677, -0.015291, -0.240475, -1.16981, -1.11731, -0.058635, -0.004634, -0.01507
0.331, 0.065289, 0.03772, 1.42214, 0.008141, -0.009677, -0.015291, -0.240475, -1.16981, -1.11731, -0.058635, -0.004634, -0.01507
0.341, 0.044357, 0.080231, 0.920697, 0.00646, -0.009625, -0.011214, -0.209153, -0.556146, -1.46717, -0.03553, -0.00291, -0.006207
0.352, 0.044357, 0.080231, 0.920697, 0.00646, -0.009625, -0.011214, -0.209153, -0.556146, -1.46717, -0.03553, -0.00291, -0.006207
0.362, 0.02483, 0.046734, 0.743423, 0.003799, -0.004436, -0.007059, -0.247636, -0.393261, -1.43309, -0.035873, -0.001968, -0.004192
0.373, 0.065384, -0.007802, 1.26448, 0.007584, -0.007204, -0.011885, -0.256455, -0.684806, -0.931681, -0.044202, 0.00209, -0.008733
0.386, 0.065384, -0.007802, 1.26448, 0.007584, -0.007204, -0.011885, -0.256455, -0.684806, -0.931681, -0.044202, 0.00209, -0.008733
0.397, -0.012405, 0.067675, 0.856105, 0.00513, -0.004908, -0.008996, -0.10565, -0.799897, -1.8305, -0.048536, -0.002417, -0.006354
0.409, -0.012405, 0.067675, 0.856105, 0.00513, -0.004908, -0.008996, -0.10565, -0.799897, -1.8305, -0.048536, -0.002417, -0.006354
0.421, -0.022393, 0.037563, 0.559689, 0.002269, 0.000201, -0.004296, 0.020656, -0.628792, -1.31382, -0.061127, -0.001732, -0.002881
0.432, 0.016085, 0.013212, 1.14253, 0.006972, -0.006451, -0.014594, -0.292867, -0.02073, -0.48914, -0.044838, -0.004231, -0.003543
0.444, 0.0037, 0.035564, 0.197056, 0.003607, 0.001498, -0.001258, -0.409992, 0.141563, -0.60233, -0.046448, -0.006564, -0.004157
0.454, 0.0037, 0.035564, 0.197056, 0.003607, 0.001498, -0.001258, -0.409992, 0.141563, -0.60233, -0.046448, -0.006564, -0.004157
0.466, 0.002715, -0.014551, 1.00485, 0.00294, -0.005625, -0.006568, -0.239131, 0.194968, -0.438715, -0.04755, -0.004465, 0.000627
0.477, 0.002715, -0.014551, 1.00485, 0.00294, -0.005625, -0.006568, -0.239131, 0.194968, -0.438715, -0.04755, -0.004465, 0.000627
0.488, -0.035312, -0.067618, 1.70461, 0.004553, -0.009981, -0.018049, -0.252324, 0.657393, 0.343286, -0.049807, -0.00817, 0.005187
0.499, -0.012214, -0.033889, 0.608109, -0.000173, -0.003252, -0.004719, -0.049409, 0.606915, 1.27761, -0.042249, -0.005682, 0.009645
0.51, -0.012214, -0.033889, 0.608109, -0.000173, -0.003252, -0.004719, -0.049409, 0.606915, 1.27761, -0.042249, -0.005682, 0.009645
0.521, 0.051103, -0.20636, 1.31384, 0.003344, -0.004127, -0.016947, -0.463617, 0.425452, 1.03847, -0.004412, -0.018572, -0.002043
0.532, 0.051103, -0.20636, 1.31384, 0.003344, -0.004127, -0.016947, -0.463617, 0.425452, 1.03847, -0.004412, -0.018572, -0.002043
0.543, 0.120571, -0.104832, 0.520997, -0.00058, -0.001713, -0.006664, -0.701364, 1.10148, 1.67766, 0.028689, -0.021725, -0.005492
0.553, 0.02182, -0.180117, 2.40207, 0.007288, -0.003231, -0.022938, -0.519733, 0.943644, 1.763, 0.007687, -0.015534, -0.009113
0.564, 0.02182, -0.180117, 2.40207, 0.007288, -0.003231, -0.022938, -0.519733, 0.943644, 1.763, 0.007687, -0.015534, -0.009113
0.576, 0.158604, -0.21806, 1.96516, 0.004953, -0.00932, -0.023082, -0.557602, 0.846472, 1.94161, -0.056142, -0.012806, -0.004801
0.59, 0.158604, -0.21806, 1.96516, 0.004953, -0.00932, -0.023082, -0.557602, 0.846472, 1.94161, -0.056142, -0.012806, -0.004801
0.602, 0.09844, -0.159985, 0.659113, 0.000411, -0.004999, -0.006766, -0.447072, 0.297826, 0.918328, -0.069245, -0.014136, -0.008244
0.614, -0.104892, -0.069062, 0.845493, -0.002122, -0.009766, -0.01211, -0.646853, 0.551529, 1.09154, -0.050535, -0.014, -0.008314
0.626, -0.043356, -0.220961, 2.36299, 0.000804, -0.012919, -0.02543, -0.649908, 0.759647, 1.21184, -0.048995, -0.016679, -0.010857
0.638, -0.045306, -0.08196, 1.56031, 0.001895, -0.013229, -0.014542, -0.899391, 0.759059, 1.69777, -0.047305, -0.022924, -0.01998
0.649, -0.045306, -0.08196, 1.56031, 0.001895, -0.013229, -0.014542, -0.899391, 0.759059, 1.69777, -0.047305, -0.022924, -0.01998
0.66, 0.121125, -0.238576, 2.44542, 0.00777, -0.005797, -0.025937, -0.929088, 0.668935, 1.96232, -0.055244, -0.02271, -0.023029
0.672, 0.121125, -0.238576, 2.44542, 0.00777, -0.005797, -0.025937, -0.929088, 0.668935, 1.96232, -0.055244, -0.02271, -0.023029
0.683, -0.089808, -0.146508, 1.42559, -0.000998, -0.003979, -0.014654, -1.25854, 1.26403, 2.68731, -0.058653, -0.022293, -0.023589
0.694, 0.019915, -0.227245, 1.68065, -0.000156, -0.003971, -0.018685, -1.20344, 1.32863, 2.26529, -0.064077, -0.020686, -0.020482
0.705, 0.019915, -0.227245, 1.68065, -0.000156, -0.003971, -0.018685, -1.20344, 1.32863, 2.26529, -0.064077, -0.020686, -0.020482
0.715, -0.051123, -0.11545, 2.12104, 0.00498, -0.007037, -0.020428, -1.19766, 1.29031, 2.21978, -0.069196, -0.020706, -0.021321
0.726, -0.051123, -0.11545, 2.12104, 0.00498, -0.007037, -0.020428, -1.19766, 1.29031, 2.21978, -0.069196, -0.020706, -0.021321
0.737, 0.103199, -0.170404, 2.37311, 0.007611, -0.005015, -0.02107, -1.26631, 1.26616, 2.47911, -0.070187, -0.018241, -0.025939
0.748, -0.106062, -0.187858, 2.28023, -0.000942, -0.013504, -0.02359, -1.55958, 1.64451, 2.95902, -0.063698, -0.026239, -0.029256
0.759, -0.106062, -0.187858, 2.28023, -0.000942, -0.013504, -0.02359, -1.55958, 1.64451, 2.95902, -0.063698, -0.026239, -0.029256
0.772, 0.018442, -0.202507, 1.53988, 0.001833, -0.005886, -0.017606, -1.64939, 1.98007, 2.73123, -0.054724, -0.029985, -0.025817
0.787, -0.022216, -0.106273, 0.772243, -0.000183, -0.006766, -0.009524, -1.83016, 2.58582, 3.10582, -0.03436, -0.03439, -0.022459
0.798, -0.022216, -0.106273, 0.772243, -0.000183, -0.006766, -0.009524, -1.83016, 2.58582, 3.10582, -0.03436, -0.03439, -0.022459
0.81, -0.046385, -0.140857, 2.23743, 0.003181, -0.011879, -0.02071, -1.83016, 2.5357, 3.6737, -0.024666, -0.035073, -0.023691
0.82, -0.046385, -0.140857, 2.23743, 0.003181, -0.011879, -0.02071, -1.83016, 2.5357, 3.6737, -0.024666, -0.035073, -0.023691
0.832, 0.084647, -0.146608, 1.42498, 0.003949, -0.006465, -0.014197, -1.68639, 2.43984, 3.41534, -0.022673, -0.03676, -0.025162
0.843, 0.047437, -0.175387, 1.76408, 0.004523, -0.007556, -0.018197, -2.0324, 2.36224, 2.46094, 0.014176, -0.047201, -0.033374
0.855, 0.047437, -0.175387, 1.76408, 0.004523, -0.007556, -0.018197, -2.0324, 2.36224, 2.46094, 0.014176, -0.047201, -0.033374
0.866, 0.04502, -0.207696, 1.91507, 0.000886, -0.010019, -0.021237, -1.91235, 2.54591, 2.39369, 0.028215, -0.046678, -0.032545
0.877, 0.04502, -0.207696, 1.91507, 0.000886, -0.010019, -0.021237, -1.91235, 2.54591, 2.39369, 0.028215, -0.046678, -0.032545
0.887, -0.028748, -0.233679, 2.37457, 0.003221, -0.007841, -0.022525, -2.15287, 2.70898, 2.64496, 0.040005, -0.053147, -0.034791
0.899, 0.131533, -0.27945, 2.99223, 0.008345, -0.00803, -0.030199, -1.92689, 2.29961, 1.73736, 0.045331, -0.055722, -0.037986
0.909, 0.131533, -0.27945, 2.99223, 0.008345, -0.00803, -0.030199, -1.92689, 2.29961, 1.73736, 0.045331, -0.055722, -0.037986
0.921, 0.051476, -0.184118, 2.04041, 0.003048, -0.007719, -0.021889, -2.07511, 2.38433, 1.97164, 0.05403, -0.058734, -0.040027
0.931, -0.046509, -0.227942, 1.56253, -0.001177, -0.008674, -0.017915, -2.3542, 2.7278, 1.62075, 0.056124, -0.065787, -0.038219
0.942, -0.046509, -0.227942, 1.56253, -0.001177, -0.008674, -0.017915, -2.3542, 2.7278, 1.62075, 0.056124, -0.065787, -0.038219
0.956, -0.018301, -0.186631, 2.65386, 0.004501, -0.005749, -0.024296, -2.23966, 2.63812, 2.76752, 0.061331, -0.060316, -0.041926
0.967, -0.018301, -0.186631, 2.65386, 0.004501, -0.005749, -0.024296, -2.23966, 2.63812, 2.76752, 0.061331, -0.060316, -0.041926
0.978, 0.039692, -0.215041, 2.16519, 0.002801, -0.004181, -0.018887, -2.2392, 3.11976, 1.79766, 0.082263, -0.065638, -0.038516
0.99, -0.003543, -0.237471, 2.70843, 0.003736, -0.010766, -0.026262, -2.2831, 3.52674, 2.67714, 0.098142, -0.059252, -0.031512
1.002, -0.003543, -0.237471, 2.70843, 0.003736, -0.010766, -0.026262, -2.2831, 3.52674, 2.67714, 0.098142, -0.059252, -0.031512
1.013, 0.0142, -0.189554, 1.85068, 0.002271, -0.008089, -0.021295, -2.31619, 3.27497, 3.35322, 0.086314, -0.060634, -0.035783
1.025, 0.061658, -0.162318, 2.47661, 0.005541, -0.008936, -0.022892, -2.02746, 3.21727, 2.7707, 0.076495, -0.048831, -0.025724
1.036, 0.012978, -0.160261, 1.87528, 0.003227, -0.009149, -0.017928, -1.95711, 3.09972, 1.54127, 0.096997, -0.045233, -0.022173
1.047, 0.05115, -0.201054, 2.28358, 0.004889, -0.005531, -0.021355, -1.8722, 3.02656, 1.37336, 0.108222, -0.041272, -0.020215
1.059, 0.05115, -0.201054, 2.28358, 0.004889, -0.005531, -0.021355, -1.8722, 3.02656, 1.37336, 0.108222, -0.041272, -0.020215
1.07, -0.001503, -0.113473, 1.90576, 0.004327, -0.006487, -0.017192, -1.64594, 2.75092, 1.58269, 0.109753, -0.029689, -0.018049
1.081, -0.062394, -0.09946, 1.90048, 0.001918, -0.01332, -0.018628, -1.38681, 2.20036, 0.402726, 0.10617, -0.020665, -0.012197
1.092, -0.062394, -0.09946, 1.90048, 0.001918, -0.01332, -0.018628, -1.38681, 2.20036, 0.402726, 0.10617, -0.020665, -0.012197
1.103, -0.043424, -0.160479, 2.31762, 0.004896, -0.007135, -0.024976, -1.13569, 1.77962, -1.04195, 0.115312, -0.012075, -0.00857
1.114, 0.002446, -0.074573, 1.98702, 0.005488, -0.008114, -0.01994, -0.724975, 1.32826, -2.82061, 0.114349, -0.005054, -0.002531
1.126, -0.030986, -0.133411, 2.34636, 0.004758, -0.009496, -0.023029, -0.839277, 1.65824, -2.33197, 0.120187, -0.001991, -0.001995
1.138, -0.030986, -0.133411, 2.34636, 0.004758, -0.009496, -0.023029, -0.839277, 1.65824, -2.33197, 0.120187, -0.001991, -0.001995
1.15, 0.044514, -0.132633, 2.06434, 0.007764, -0.00399, -0.020525, -0.912367, 2.38504, -2.01281, 0.150688, 0.012447, 0.009783
1.16, -0.038485, -0.173353, 1.839, 0.00465, -0.005649, -0.017688, -0.930257, 2.34169, -3.51069, 0.186353, 0.018917, 0.014228
1.171, -0.038485, -0.173353, 1.839, 0.00465, -0.005649, -0.017688, -0.930257, 2.34169, -3.51069, 0.186353, 0.018917, 0.014228
1.182, 0.106495, -0.060781, 1.24335, 0.008607, -0.003523, -0.012268, -0.651726, 1.73946, -5.28129, 0.212766, 0.036244, 0.018648
1.193, 0.106495, -0.060781, 1.24335, 0.008607, -0.003523, -0.012268, -0.651726, 1.73946, -5.28129, 0.212766, 0.036244, 0.018648
1.204, -0.033749, 0.066072, 0.299076, 8.5e-05, -0.010981, -0.003809, -0.32055, 1.24648, -7.82031, 0.210462, 0.041568, 0.025221
1.216, -0.074724, 0.012374, 0.457878, 0.002144, -0.002989, -0.008697, 0.159481, 0.615893, -9.34969, 0.211006, 0.049831, 0.03315
1.227, -0.074724, 0.012374, 0.457878, 0.002144, -0.002989, -0.008697, 0.159481, 0.615893, -9.34969, 0.211006, 0.049831, 0.03315
1.238, -0.044568, 0.017099, 0.311508, 0.000518, -0.006114, -0.006643, 0.54968, 0.372566, -10.6741, 0.245768, 0.058394, 0.043963
1.249, -0.091715, 0.020604, 0.924578, 0.002265, -0.001842, -0.008774, 0.695195, 0.438549, -11.0263, 0.2645, 0.073373, 0.052105
1.259, -0.091715, 0.020604, 0.924578, 0.002265, -0.001842, -0.008774, 0.695195, 0.438549, -11.0263, 0.2645, 0.073373, 0.052105
1.27, 0.051264, 0.002616, 0.901781, 0.00958, 0.002017, -0.010189, 0.814116, 0.692316, -10.6049, 0.258059, 0.086555, 0.058802
1.28, 0.051264, 0.002616, 0.901781, 0.00958, 0.002017, -0.010189, 0.814116, 0.692316, -10.6049, 0.258059, 0.086555, 0.058802
1.291, -0.167133, -0.012838, 1.02008, -0.000396, -0.007659, -0.009606, 0.832042, 0.976526, -10.8754, 0.251865, 0.092553, 0.065553
1.302, -0.015572, 0.077326, 0.622722, 0.005833, -0.001853, -0.008074, 1.07964, 0.695628, -11.4178, 0.258673, 0.097464, 0.069613
1.314, -0.015572, 0.077326, 0.622722, 0.005833, -0.001853, -0.008074, 1.07964, 0.695628, -11.4178, 0.258673, 0.097464, 0.069613
1.325, -0.160312, 0.04432, 1.20695, 0.003779, -0.002658, -0.012333, 1.11708, 1.49397, -10.0747, 0.282042, 0.108154, 0.080469
1.336, -0.160312, 0.04432, 1.20695, 0.003779, -0.002658, -0.012333, 1.11708, 1.49397, -10.0747, 0.282042, 0.108154, 0.080469
1.348, -0.102641, 0.01949, 0.593637, 0.000237, -0.004782, -0.008395, 0.991953, 3.24825, -8.36449, 0.311279, 0.12422, 0.100154
1.359, 0.027325, -0.033281, 0.941967, 0.005209, -0.000465, -0.010171, 0.953242, 2.96554, -8.7906, 0.316382, 0.12581, 0.095064
1.369, 0.027325, -0.033281, 0.941967, 0.005209, -0.000465, -0.010171, 0.953242, 2.96554, -8.7906, 0.316382, 0.12581, 0.095064
1.381, -0.118297, -0.054936, 1.69712, 0.002203, -0.006853, -0.014209, 1.22019, 3.24494, -9.46743, 0.332476, 0.139587, 0.108305
1.391, 0.027742, -0.025641, 1.34082, 0.008497, -0.002606, -0.015125, 1.11262, 2.3915, -9.47403, 0.346139, 0.14199, 0.096227
1.402, 0.027742, -0.025641, 1.34082, 0.008497, -0.002606, -0.015125, 1.11262, 2.3915, -9.47403, 0.346139, 0.14199, 0.096227
1.413, -0.042827, -0.040122, 1.79067, 0.007816, -0.006658, -0.016582, 1.23758, 2.67659, -10.3331, 0.364925, 0.144324, 0.107132
1.425, -0.042827, -0.040122, 1.79067, 0.007816, -0.006658, -0.016582, 1.23758, 2.67659, -10.3331, 0.364925, 0.144324, 0.107132
1.437, 0.099027, 0.049411, 0.833247, 0.005416, -0.005282, -0.009752, 1.3821, 3.06904, -9.90899, 0.370823, 0.155826, 0.117462
1.447, -0.002483, -0.028001, 0.566065, 0.003904, -0.007603, -0.012436, 1.59516, 3.34354, -10.1915, 0.383868, 0.170236, 0.130357
1.458, -0.002483, -0.028001, 0.566065, 0.003904, -0.007603, -0.012436, 1.59516, 3.34354, -10.1915, 0.383868, 0.170236, 0.130357
1.47, -0.022962, -0.004958, 0.753678, 0.00053, -0.013226, -0.008827, 1.44977, 2.90963, -10.1376, 0.404963, 0.170579, 0.122244
1.48, 0.103541, -0.045845, 0.676809, 0.005945, -0.007907, -0.009579, 1.49414, 2.79107, -10.2627, 0.409039, 0.172604, 0.123072
1.494, -0.022499, -0.006097, 1.3792, 0.004011, -0.014256, -0.015254, 1.63714, 2.81706, -10.3192, 0.406621, 0.175523, 0.129806
1.506, -0.022499, -0.006097, 1.3792, 0.004011, -0.014256, -0.015254, 1.63714, 2.81706, -10.3192, 0.406621, 0.175523, 0.129806
1.517, 0.131601, 0.013942, 1.21912, 0.007854, -0.00838, -0.010366, 1.6693, 3.36566, -9.40333, 0.400202, 0.185468, 0.137848
1.528, 0.029498, 0.047732, 0.638953, 0.001781, -0.014886, -0.006164, 1.7592, 3.89487, -8.99963, 0.410517, 0.197143, 0.149151
1.539, 0.029498, 0.047732, 0.638953, 0.001781, -0.014886, -0.006164, 1.7592, 3.89487, -8.99963, 0.410517, 0.197143, 0.149151
1.551, 0.097756, 0.086314, 1.14689, 0.005385, -0.012479, -0.010157, 1.51203, 4.23185, -8.56999, 0.418218, 0.187218, 0.142117
1.562, 0.011406, 0.033912, 0.528321, 0.003544, -0.00888, -0.005483, 0.860354, 5.01243, -7.31873, 0.418882, 0.162354, 0.128676
1.574, 0.011406, 0.033912, 0.528321, 0.003544, -0.00888, -0.005483, 0.860354, 5.01243, -7.31873, 0.418882, 0.162354, 0.128676
1.587, -0.003872, 0.060143, 1.06193, 0.004842, -0.008837, -0.007612, 0.846115, 5.52345, -5.49386, 0.410759, 0.162643, 0.128542
1.598, 0.100774, 0.021457, 1.00903, 0.006114, -0.007297, -0.007588, 0.178925, 5.78169, -3.62952, 0.409202, 0.145649, 0.109856
1.609, 0.100774, 0.021457, 1.00903, 0.006114, -0.007297, -0.007588, 0.178925, 5.78169, -3.62952, 0.409202, 0.145649, 0.109856
1.62, -0.048727, 0.040807, 0.669941, 0.003496, -0.006803, -0.007576, -0.349445, 6.32926, -2.95638, 0.421315, 0.127745, 0.099738
1.63, -0.048727, 0.040807, 0.669941, 0.003496, -0.006803, -0.007576, -0.349445, 6.32926, -2.95638, 0.421315, 0.127745, 0.099738
1.641, 0.11255, -0.019433, 1.19071, 0.006629, -0.004261, -0.01251, -0.451374, 6.47938, -1.36783, 0.418039, 0.128119, 0.091676
1.653, 0.094566, -0.05773, 1.21252, 0.005725, -0.006694, -0.010438, -0.60341, 6.75638, -1.64557, 0.412156, 0.125461, 0.091622
1.666, 0.094566, -0.05773, 1.21252, 0.005725, -0.006694, -0.010438, -0.60341, 6.75638, -1.64557, 0.412156, 0.125461, 0.091622
1.678, 0.109903, 0.048604, 0.851338, 0.00731, -0.003921, -0.007785, -0.644626, 6.7101, -2.02215, 0.386337, 0.123296, 0.085963
1.689, 0.109903, 0.048604, 0.851338, 0.00731, -0.003921, -0.007785, -0.644626, 6.7101, -2.02215, 0.386337, 0.123296, 0.085963
1.7, 0.062471, 0.002737, 0.597793, 0.000668, -0.012539, -0.00492, -0.143481, 6.15338, -2.39594, 0.397946, 0.139757, 0.096568
1.711, 0.073292, -0.004835, 0.304565, 0.000808, -0.005066, -0.002283, 0.121548, 5.71366, -3.49414, 0.414107, 0.149505, 0.103358
1.721, 0.073292, -0.004835, 0.304565, 0.000808, -0.005066, -0.002283, 0.121548, 5.71366, -3.49414, 0.414107, 0.149505, 0.103358
1.732, 0.094127, 4.9e-05, 0.376451, 0.003434, -0.007682, -0.005062, -0.37701, 5.73341, -3.8531, 0.439252, 0.135258, 0.090847
1.743, 0.094127, 4.9e-05, 0.376451, 0.003434, -0.007682, -0.005062, -0.37701, 5.73341, -3.8531, 0.439252, 0.135258, 0.090847
1.754, 0.064547, -0.066401, 0.868096, 0.000899, -0.01142, -0.009947, -0.92671, 5.73902, -2.46393, 0.436664, 0.1149, 0.070194
1.766, 0.064547, -0.066401, 0.868096, 0.000899, -0.01142, -0.009947, -0.92671, 5.73902, -2.46393, 0.436664, 0.1149, 0.070194
1.777, 0.172005, -0.06325, 0.62648, 0.005526, -0.001429, -0.005662, -1.21033, 6.80961, -1.47038, 0.453487, 0.106316, 0.073242
1.788, 0.172005, -0.06325, 0.62648, 0.005526, -0.001429, -0.005662, -1.21033, 6.80961, -1.47038, 0.453487, 0.106316, 0.073242
1.8, 0.056745, 0.037748, -0.307628, -0.000441, -0.007248, 0.002334, -1.27807, 6.66519, -1.89929, 0.45964, 0.106038, 0.072956
1.81, -0.083285, 0.038113, 0.191535, -1.9e-05, -0.007881, -0.003198, -1.63272, 7.06114, -0.922432, 0.467505, 0.09459, 0.06315
1.821, -0.083285, 0.038113, 0.191535, -1.9e-05, -0.007881, -0.003198, -1.63272, 7.06114, -0.922432, 0.467505, 0.09459, 0.06315
1.832, 0.007115, -0.05789, 1.36649, 0.003954, -0.008184, -0.016356, -2.27745, 7.77705, 0.372281, 0.471297, 0.080361, 0.052226
1.846, 0.007115, -0.05789, 1.36649, 0.003954, -0.008184, -0.016356, -2.27745, 7.77705, 0.372281, 0.471297, 0.080361, 0.052226
1.856, 0.029577, -0.08683, 0.542429, 0.001335, -0.006795, -0.008424, -2.43722, 8.59862, 1.50785, 0.492716, 0.079252, 0.05678
1.867, 0.044209, -0.053181, 0.603483, 0.000479, -0.008508, -0.005444, -2.69415, 8.70053, 2.64475, 0.502484, 0.082563, 0.049133
1.878, 0.044209, -0.053181, 0.603483, 0.000479, -0.008508, -0.005444, -2.69415, 8.70053, 2.64475, 0.502484, 0.082563, 0.049133
1.89, 0.088587, -0.080546, 1.36777, 0.005095, -0.006971, -0.015223, -2.88595, 8.96832, 3.75117, 0.508041, 0.076652, 0.044267
1.901, 0.041184, -0.05725, 0.779825, 0.002249, -0.006395, -0.008427, -3.03358, 8.91219, 2.80303, 0.496765, 0.063842, 0.04155
1.913, -0.019474, -0.021835, 1.07674, 0.002371, -0.011376, -0.009292, -3.1698, 9.25522, 3.53881, 0.513164, 0.059189, 0.040572
1.924, -0.019474, -0.021835, 1.07674, 0.002371, -0.011376, -0.009292, -3.1698, 9.25522, 3.53881, 0.513164, 0.059189, 0.040572
1.934, 0.00174, 0.014183, 0.685995, 0.002429, -0.007115, -0.009364, -3.1429, 9.32504, 3.59394, 0.508164, 0.05415, 0.04269
1.945, 0.065705, -0.079738, 0.522477, 0.0001, -0.008481, -0.010355, -3.26754, 9.54775, 3.2125, 0.5364, 0.055533, 0.043495
1.957, 0.065705, -0.079738, 0.522477, 0.0001, -0.008481, -0.010355, -3.26754, 9.54775, 3.2125, 0.5364, 0.055533, 0.043495
1.967, 0.217405, -0.179556, 0.532075, 0.000744, -0.008215, -0.009756, -3.32402, 9.52472, 4.29513, 0.544117, 0.055235, 0.038107
1.978, 0.139416, -0.111281, 0.62089, 0.003104, -0.004544, -0.007477, -3.11961, 9.44721, 3.82638, 0.546614, 0.054428, 0.043994
1.989, 0.139416, -0.111281, 0.62089, 0.003104, -0.004544, -0.007477, -3.11961, 9.44721, 3.82638, 0.546614, 0.054428, 0.043994
2.001, 0.180604, -0.158825, 0.919185, 0.002075, -0.004428, -0.012314, -2.96525, 9.32474, 3.19772, 0.556719, 0.061238, 0.048467
2.012, 0.131418, -0.088205, 0.541163, -0.000248, -0.010602, -0.007955, -2.54927, 8.58907, 1.76753, 0.561314, 0.072707, 0.054702
2.025, 0.16123, -0.199147, 0.932163, 0.00198, -0.005575, -0.013358, -2.5651, 8.64166, 2.04284, 0.558335, 0.074632, 0.053373
2.04, 0.16123, -0.199147, 0.932163, 0.00198, -0.005575, -0.013358, -2.5651, 8.64166, 2.04284, 0.558335, 0.074632, 0.053373
2.051, 0.16123, -0.199147, 0.932163, 0.00198, -0.005575, -0.013358, -2.5651, 8.64166, 2.04284, 0.558335, 0.074632, 0.053373
2.063, 0.133402, -0.165833, 1.10423, 0.001816, -0.007142, -0.013497, -2.77033, 9.17531, 3.08627, 0.558723, 0.067912, 0.050951
2.074, 0.250711, -0.205416, 1.13842, 0.004385, -0.007534, -0.013745, -2.61659, 9.24856, 3.45376, 0.55623, 0.074254, 0.056534
2.085, 0.250711, -0.205416, 1.13842, 0.004385, -0.007534, -0.013745, -2.61659, 9.24856, 3.45376, 0.55623, 0.074254, 0.056534
2.097, 0.173063, -0.092597, 0.966639, 0.004721, -0.007975, -0.010484, -2.54197, 9.13993, 3.15905, 0.543212, 0.071791, 0.057794
